hs_8digit;rate_type;import_origin;exception_type;effective_date;end_date;source
27109990;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27111100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27111100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27111200;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27111200;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27111300;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27111300;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27111400;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27111400;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27111900;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27111900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27112100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27112100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27112900;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27112900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27121000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27121000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27122000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27122000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27129010;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27129010;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27129020;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27129020;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27131100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27131100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27131200;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27131200;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27132000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27132000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27139000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27139000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27141000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27141000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27149000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27149000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27150000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27150000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
27160000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
27160000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
28046910;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
28046910;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
28046950;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
28046950;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
28152000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
28152000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
28182000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
28182000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
28259020;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
28259020;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
28273925;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
28273925;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
29031905;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
29031905;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
29031910;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
29031910;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
29031930;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
29031930;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
29031960;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
29031960;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31010000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31021000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31022100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31022900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31023000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31024000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31025000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31026000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31028000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31029001;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31031100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31031900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31039001;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31042000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31043000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31049001;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31051000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
31051000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31052000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
31052000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31053000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31054000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31055100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31055900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31056000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
31056000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
31059000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
33011200;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
33012951;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
33019050;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
44072902;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
44072902;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47020000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47020000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47031100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47031100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47031900;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47031900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47032100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47032100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47032900;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47032900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47041100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47041100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47041900;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47041900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47042100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47042100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47042900;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47042900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47050000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47050000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47061000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47061000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47062000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47062000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47063000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47063000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47069100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47069100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47069201;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47069201;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
47069301;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
47069301;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
56072100;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
56072100;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
68029900;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
68029900;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
71069110;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
71069110;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
71081210;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
71081210;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72011000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72011000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72012000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72012000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72015030;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72015030;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72015060;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72015060;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72026000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72026000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72029340;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72029340;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72029380;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72029380;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72031000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72031000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
72039000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
72039000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
80020000;bra_topup;BRA;country_exception;2025-04-02;2025-11-12;Brazil Annex April 2
80020000;bra_topup;BRA;country_exception;2025-11-13;;Brazil Annex November 13
25041050;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
25049000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
25111050;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
25292100;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
25292200;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
25309010;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26020000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26030000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26040000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26050000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26060000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26070000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26080000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26090000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26100000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26110030;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26110060;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26121000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26122000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26140030;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26140060;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26151000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26159030;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26159060;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26161000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26169000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26171000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26179000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26201100;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26201930;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26201960;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26202100;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26203000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26204000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26209100;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26209910;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26209920;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26209930;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
26209975;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27011100;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27011200;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27011900;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27071000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27072000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27073000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27074000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27075000;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27079100;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27079910;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27079920;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27079940;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27079951;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
27079955;can_emergency_energy_rate;CAN;energy;2025-08-01;;Canada Northern Border Energy
